0.13495,0.25962,0.25664,0.1641,0.09642,0.10774,0.061951,0.057078,0.1108,0.073542,0.12222,0.16304,0.14246,0.083753,0.059382,0.052087,0.044451
0.093617,0.11179,0.055243,0.092057,0.10212,0.11404,0.082439,0.097032,0.15077,0.062342,0.12222,0.13505,0.14191,0.070938,0.0513,0.042512,0.063246
0.10699,0.10141,0.089568,0.089286,0.084622,0.10544,0.10488,0.09532,0.1662,0.053043,0.13372,0.13416,0.16731,0.13043,0.08714,0.076982,0.064439
0.19696,0.13745,0.066238,0.072968,0.095606,0.14785,0.13659,0.15468,0.20827,0.10545,0.14943,0.18525,0.12921,0.11396,0.12017,0.13328,0.10859
0.077204,0.31277,0.14186,0.068042,0.074451,0.14728,0.067805,0.070776,0.12553,0.18174,0.33257,0.21279,0.16731,0.14188,0.07941,0.07162,0.080847
0.077812,0.35553,0.33843,0.18319,0.068755,0.13639,0.074634,0.049087,0.087658,0.11031,0.31686,0.26921,0.20983,0.13364,0.071328,0.045193,0.065632
0.18967,0.20403,0.22875,0.20597,0.18308,0.14441,0.14488,0.16895,0.15849,0.10841,0.20996,0.21813,0.22639,0.17437,0.11314,0.10379,0.076969
0.17325,0.19304,0.16466,0.13516,0.11595,0.16963,0.13122,0.09532,0.068724,0.054522,0.18008,0.17992,0.10105,0.097941,0.079761,0.065492,0.045048
0.20486,0.17593,0.13167,0.15117,0.080146,0.13009,0.071707,0.059932,0.15358,0.08601,0.21226,0.22612,0.15737,0.14325,0.10717,0.084642,0.064439
0.13678,0.17838,0.17216,0.11607,0.11798,0.16275,0.077073,0.06621,0.077139,0.055368,0.14368,0.16704,0.15185,0.10526,0.050246,0.0383,0.039976
0.13435,0.20953,0.16171,0.1641,0.15541,0.21375,0.1761,0.18607,0.18373,0.029163,0.1249,0.16793,0.19216,0.13272,0.090302,0.065492,0.069809
0.16596,0.27489,0.21883,0.17272,0.079333,0.13123,0.08439,0.078196,0.12903,0.09235,0.20383,0.21413,0.23689,0.14416,0.093113,0.095366,0.072792
0.11185,0.20098,0.12041,0.12069,0.14524,0.13639,0.10488,0.18208,0.18724,0.12426,0.16935,0.21946,0.16952,0.14142,0.11771,0.13405,0.10471
0.15805,0.17227,0.18933,0.17765,0.1131,0.15989,0.11561,0.11872,0.16199,0.073119,0.1613,0.16748,0.16786,0.14828,0.1026,0.091919,0.071897
0.13131,0.20037,0.14374,0.12223,0.131,0.15759,0.11317,0.094178,0.13745,0.072063,0.12337,0.14171,0.13749,0.11899,0.062544,0.091153,0.068616
0.14468,0.24374,0.15688,0.12007,0.1249,0.16676,0.12829,0.1484,0.17602,0.079248,0.15824,0.1817,0.15792,0.12265,0.086086,0.12677,0.093675
0.14894,0.21258,0.15554,0.11946,0.10456,0.11691,0.10195,0.12728,0.16059,0.088546,0.18391,0.17326,0.14578,0.14005,0.089951,0.10111,0.075776
0.078419,0.12034,0.10646,0.13578,0.21766,0.22693,0.089756,0.0879,0.073633,0.029163,0.098851,0.17148,0.1894,0.14416,0.085734,0.061662,0.039678
0.058967,0.062309,0.067578,0.091133,0.19162,0.20229,0.15512,0.13356,0.12132,0.026416,0.083142,0.11995,0.18001,0.14966,0.11701,0.094983,0.063544
0.093009,0.23641,0.20381,0.14501,0.17168,0.19484,0.17415,0.21347,0.2202,0.078191,0.1705,0.24478,0.17449,0.14371,0.11068,0.11796,0.074881
0.13435,0.13073,0.13006,0.11268,0.11758,0.16676,0.13268,0.12728,0.1676,0.035714,0.027586,0.16259,0.16565,0.12082,0.077301,0.07545,0.065036
0.15988,0.13195,0.12684,0.12284,0.11554,0.12722,0.076098,0.090753,0.1101,0.0541,0.11839,0.1466,0.12424,0.09611,0.063598,0.050938,0.054893
0.18784,0.24374,0.13811,0.16626,0.17087,0.22006,0.20537,0.23002,0.25736,0.064243,0.12261,0.18303,0.27167,0.17712,0.11525,0.16086,0.10621
0.13921,0.14722,0.14454,0.20166,0.1428,0.2212,0.19024,0.20377,0.18794,0.094252,0.2295,0.2319,0.27719,0.24256,0.16233,0.1306,0.079356
0.076596,0.19914,0.19576,0.12716,0.09642,0.091117,0.083902,0.079909,0.12763,0.068893,0.15632,0.17281,0.24848,0.11854,0.071328,0.046342,0.047733
0.082067,0.12095,0.11317,0.13824,0.16477,0.14269,0.1322,0.13242,0.1094,0.042899,0.10383,0.15504,0.20265,0.14188,0.07695,0.088472,0.047733
0.15076,0.16799,0.093054,0.13085,0.17372,0.22464,0.18098,0.15982,0.23633,0.059594,0.15517,0.1857,0.24241,0.17712,0.13141,0.14018,0.11516
0.063222,0.10935,0.076964,0.089901,0.09642,0.1106,0.074146,0.10388,0.10168,0.031276,0.080077,0.13772,0.1894,0.1341,0.065706,0.081961,0.053998
0.083891,0.099572,0.047466,0.10991,0.31448,0.28825,0.1839,0.16438,0.14656,0.045858,0.081992,0.1315,0.19768,0.14416,0.11665,0.14516,0.13186
0.11125,0.12279,0.077501,0.14255,0.12042,0.12894,0.10927,0.12671,0.089762,0.054311,0.090805,0.11773,0.12203,0.12128,0.06149,0.07545,0.052208
0.20486,0.12889,0.069992,0.093596,0.17453,0.18854,0.2278,0.21689,0.25806,0.051564,0.098467,0.15682,0.19382,0.14737,0.13036,0.10686,0.12321
0.10456,0.13195,0.064897,0.099446,0.20016,0.17822,0.16098,0.10502,0.1094,0.030008,0.040613,0.071524,0.16786,0.14188,0.10717,0.076216,0.056086
0.071125,0.088577,0.03513,0.11176,0.20423,0.22006,0.089268,0.067922,0.089762,0.040363,0.06092,0.10706,0.1143,0.069108,0.055517,0.077365,0.087411
0.19149,0.16616,0.1373,0.11392,0.10781,0.076218,0.089756,0.062785,0.12903,0.042477,0.063985,0.14038,0.16897,0.11442,0.081167,0.095366,0.077864
0.22249,0.24679,0.10914,0.19304,0.23393,0.349,0.23561,0.22432,0.21459,0.039307,0.078927,0.1506,0.18719,0.22059,0.12579,0.11566,0.084726
0.11368,0.1405,0.036471,0.10314,0.16558,0.19771,0.12146,0.19406,0.13745,0.042899,0.088889,0.12661,0.17283,0.17391,0.14266,0.10954,0.069212
0.096657,0.11607,0.087691,0.081589,0.131,0.15931,0.1122,0.121,0.11431,0.031276,0.072031,0.10395,0.12424,0.069108,0.065004,0.066641,0.040274
0.20061,0.26878,0.11531,0.13331,0.14809,0.16218,0.17512,0.21747,0.24684,0.074598,0.16667,0.17992,0.19879,0.1286,0.12193,0.10456,0.088305
0.16657,0.26573,0.093591,0.10191,0.15704,0.24413,0.26098,0.25856,0.26508,0.059172,0.11073,0.13683,0.20155,0.17803,0.15847,0.18997,0.1065
0.12644,0.12156,0.10164,0.12623,0.11717,0.11805,0.11073,0.1153,0.10028,0.043956,0.068199,0.082186,0.14578,0.10435,0.066058,0.06013,0.042363
0.15258,0.1515,0.12389,0.15517,0.23393,0.2659,0.19951,0.21632,0.21739,0.070161,0.1364,0.18925,0.25014,0.23936,0.1785,0.16009,0.10203
0.054103,0.038485,0.026817,0.034483,0.049227,0.094556,0.20098,0.23858,0.29102,0.046915,0.060536,0.048423,0.083379,0.059039,0.09733,0.10609,0.060561
0.10699,0.12279,0.090373,0.14594,0.22498,0.35702,0.19854,0.18493,0.1662,0.051986,0.087739,0.1355,0.17725,0.21144,0.12122,0.095749,0.062351
0.13617,0.20098,0.0834,0.117,0.15826,0.20172,0.18878,0.21861,0.18163,0.05727,0.090805,0.11373,0.17559,0.16018,0.12122,0.09843,0.066826
0.072948,0.1069,0.039153,0.052956,0.076892,0.12779,0.15171,0.15068,0.15849,0.035926,0.040996,0.061306,0.10491,0.11487,0.11174,0.14592,0.077566
0.33799,0.30544,0.10619,0.085899,0.11554,0.21032,0.23268,0.32648,0.37377,0.072274,0.10613,0.12794,0.16786,0.14416,0.11525,0.11298,0.13067
0.11672,0.12767,0.10566,0.18073,0.22823,0.26304,0.19415,0.16724,0.22651,0.063187,0.10307,0.17326,0.25235,0.30023,0.18728,0.17733,0.098747
0.11185,0.146,0.042907,0.03202,0.096013,0.19771,0.1522,0.12272,0.13675,0.035926,0.078927,0.072857,0.06847,0.14233,0.094167,0.12869,0.069809
0.21155,0.3146,0.075892,0.11792,0.20952,0.30029,0.17171,0.21747,0.2223,0.051352,0.090805,0.13194,0.16786,0.22105,0.1286,0.14209,0.075776
0.078419,0.055589,0.042371,0.096367,0.15541,0.2149,0.13659,0.15639,0.14797,0.023246,0.040613,0.1044,0.16952,0.16339,0.099438,0.081195,0.062053
0.059574,0.08369,0.034057,0.063116,0.083808,0.11633,0.13317,0.12158,0.12272,0.023669,0.054789,0.093736,0.13197,0.13043,0.11595,0.11183,0.055489
0.14225,0.18326,0.069724,0.092672,0.25753,0.23782,0.29317,0.28425,0.25526,0.071851,0.098851,0.15238,0.22087,0.2087,0.17709,0.16584,0.10352
0.15805,0.18571,0.08206,0.096675,0.1664,0.19943,0.2439,0.25285,0.23773,0.064877,0.084291,0.1155,0.18885,0.17254,0.18833,0.18805,0.13365
0.15137,0.17227,0.053634,0.13362,0.23515,0.29226,0.28146,0.34361,0.36536,0.061496,0.089272,0.13239,0.24075,0.18535,0.15355,0.16737,0.10322
0.065653,0.092242,0.030571,0.053879,0.1192,0.14499,0.13902,0.21062,0.16339,0.017963,0.038314,0.058641,0.11044,0.065904,0.058679,0.068173,0.048926
0.1003,0.12889,0.064897,0.073276,0.095199,0.17822,0.11171,0.10959,0.10238,0.034869,0.034483,0.055087,0.10768,0.11991,0.083275,0.0946,0.038186
0.1465,0.24496,0.086082,0.10837,0.1607,0.29398,0.21317,0.18151,0.22651,0.048394,0.081992,0.12128,0.18719,0.23707,0.14301,0.19916,0.10024
0.12888,0.135,0.087155,0.14932,0.21847,0.2659,0.2039,0.19635,0.2244,0.038884,0.094636,0.12661,0.16786,0.15515,0.10857,0.11183,0.070704
0.13921,0.16799,0.10995,0.17241,0.20016,0.20458,0.16878,0.14726,0.23142,0.062764,0.10345,0.14305,0.20431,0.17757,0.12157,0.1486,0.095764
0.17082,0.13928,0.086887,0.12746,0.2144,0.30888,0.18341,0.19178,0.18794,0.075444,0.088123,0.11995,0.15682,0.18124,0.13036,0.18345,0.070406
0.027356,0.074527,0.023331,0.024631,0.052482,0.14785,0.18195,0.18664,0.21318,0.031488,0.041379,0.049311,0.062949,0.11213,0.1149,0.12486,0.088007
0.053495,0.095296,0.031912,0.040948,0.097234,0.18223,0.22976,0.30993,0.28261,0.047971,0.06092,0.060862,0.1016,0.11076,0.12368,0.12945,0.10442
0.066261,0.078803,0.03513,0.033251,0.059805,0.1106,0.1478,0.20548,0.25035,0.056002,0.075479,0.086628,0.07344,0.071396,0.062895,0.10494,0.080847
0.074164,0.057422,0.018235,0.028941,0.050041,0.099713,0.14683,0.23174,0.24264,0.040363,0.048276,0.054642,0.090558,0.079176,0.09487,0.11758,0.082041
0.089362,0.07025,0.037275,0.04064,0.096827,0.2063,0.27902,0.30023,0.28261,0.076923,0.10115,0.10262,0.10436,0.15744,0.13317,0.15243,0.13126
0.1155,0.13745,0.052829,0.064347,0.15745,0.22063,0.23122,0.30708,0.27279,0.0653,0.10268,0.11417,0.12093,0.12723,0.11665,0.14937,0.11307
0.027356,0.057422,0.022794,0.022167,0.10862,0.11461,0.099024,0.23402,0.2777,0.044167,0.035249,0.066637,0.10768,0.093822,0.088194,0.10915,0.067124
0.062614,0.072694,0.031108,0.054187,0.095606,0.15301,0.15902,0.1895,0.26017,0.057692,0.052874,0.074189,0.1143,0.10343,0.11244,0.1283,0.089499
0.11185,0.1631,0.058997,0.067734,0.16802,0.16848,0.18488,0.21119,0.21108,0.069315,0.075479,0.093736,0.13087,0.11945,0.08714,0.11222,0.075776
0.049848,0.063531,0.023062,0.043719,0.08096,0.19312,0.25902,0.33733,0.32328,0.048394,0.073946,0.083518,0.16013,0.13776,0.14828,0.18537,0.13604
0.046809,0.058033,0.030303,0.034791,0.07323,0.14269,0.16927,0.1895,0.19425,0.036137,0.041762,0.060862,0.087797,0.13318,0.10928,0.13443,0.073389
0.13982,0.15761,0.036203,0.029557,0.037022,0.065903,0.096585,0.2089,0.23913,0.074176,0.098467,0.080409,0.061292,0.063616,0.086788,0.077748,0.086516
0.095441,0.12584,0.030571,0.034483,0.045566,0.076791,0.13024,0.20148,0.22931,0.072485,0.076245,0.054642,0.04307,0.057666,0.073436,0.10341,0.082637
0.087538,0.067807,0.037812,0.060653,0.12164,0.18911,0.20293,0.22831,0.31066,0.082206,0.076628,0.076855,0.16068,0.18673,0.11595,0.17388,0.09815
0.09848,0.10812,0.03513,0.051724,0.095199,0.16963,0.17268,0.2129,0.20056,0.02874,0.054789,0.083074,0.093871,0.083295,0.081869,0.12103,0.062351
0.13374,0.095907,0.029499,0.033559,0.074858,0.10029,0.099512,0.19692,0.16199,0.049239,0.069349,0.056864,0.058531,0.081007,0.079761,0.083876,0.063246
0.10942,0.14905,0.032448,0.036946,0.026444,0.033811,0.074634,0.26084,0.33029,0.056636,0.076245,0.055975,0.035892,0.027918,0.049895,0.096132,0.10531
0.12462,0.08369,0.034862,0.046798,0.0655,0.076218,0.21268,0.43721,0.48597,0.077557,0.11686,0.10618,0.099945,0.048513,0.085734,0.11758,0.13067
0.14833,0.21319,0.098954,0.079741,0.11269,0.22063,0.25073,0.34304,0.45021,0.16336,0.14598,0.17503,0.2275,0.17986,0.18974,0.24358,0.16647
0.055319,0.054979,0.022794,0.027094,0.036615,0.083095,0.15268,0.17922,0.2777,0.070161,0.095019,0.11817,0.1143,0.089703,0.10682,0.1509,0.1244
0.10274,0.087966,0.033253,0.050185,0.057364,0.10372,0.12927,0.17922,0.223,0.0653,0.073563,0.076855,0.086692,0.03524,0.07695,0.072003,0.070107
0.10942,0.094685,0.042907,0.037254,0.035801,0.11404,0.15756,0.20947,0.20056,0.031699,0.014176,0.059973,0.07344,0.06865,0.07168,0.09843,0.065334
0.10395,0.078803,0.026281,0.038793,0.066721,0.16562,0.16634,0.2129,0.21669,0.060017,0.045211,0.045313,0.059636,0.091533,0.083978,0.10839,0.056683
0.27234,0.16371,0.023599,0.065579,0.098047,0.16218,0.30439,0.34532,0.30926,0.066145,0.10038,0.064416,0.1386,0.13684,0.18763,0.21141,0.1614
0.11915,0.11423,0.041298,0.038177,0.050041,0.08596,0.13171,0.23174,0.2756,0.052409,0.047126,0.047979,0.03037,0.053089,0.056922,0.10686,0.081742
0.024924,0.031765,0.021185,0.020628,0.027665,0.11805,0.21512,0.39555,0.26438,0.056636,0.061303,0.044869,0.038653,0.084211,0.12298,0.12103,0.086516
0.14043,0.15944,0.042102,0.047106,0.11513,0.251,0.20049,0.496,0.61992,0.37722,0.54061,0.31586,0.27664,0.24943,0.21363,0.27844,0.35173
0.3076,0.2077,0.069187,0.12869,0.2262,0.28023,0.23512,0.23573,0.53436,0.21809,0.31341,0.35495,0.35616,0.2357,0.2298,0.3424,0.26909
0.57812,0.36836,0.17672,0.15271,0.28194,0.44183,0.43463,0.37957,0.63604,0.33453,0.42222,0.4789,0.50359,0.38307,0.35278,0.56913,0.45764
0.37872,0.25168,0.10539,0.16102,0.21481,0.27049,0.30732,0.37957,0.5,0.28677,0.34253,0.28254,0.26946,0.24943,0.28496,0.26005,0.22942
0.58967,0.59743,0.22526,0.16472,0.11961,0.23209,0.28829,0.34132,0.57784,0.30156,0.47088,0.42781,0.44119,0.3524,0.30112,0.35274,0.2849
0.46505,0.36897,0.14159,0.18781,0.32628,0.41662,0.37951,0.43208,0.68373,0.27705,0.44291,0.35984,0.45886,0.50389,0.36964,0.38491,0.40185
0.26565,0.37996,0.090641,0.11207,0.22498,0.36447,0.35366,0.33961,0.49229,0.37194,0.59387,0.48245,0.39481,0.33638,0.25334,0.27614,0.31623
0.45714,0.57483,0.19952,0.22906,0.18348,0.24298,0.34098,0.92066,0.70266,0.22654,0.34904,0.23856,0.19271,0.25355,0.31834,0.39295,0.32816
0.35502,0.5339,0.31456,0.28879,0.33483,0.37708,0.40488,0.39555,0.42216,0.24408,0.36552,0.40826,0.37659,0.39039,0.3208,0.2972,0.25418
0.18541,0.38607,0.2687,0.40086,0.48617,0.56332,0.38293,0.42979,0.48317,0.10566,0.36398,0.40027,0.3429,0.35744,0.22523,0.23248,0.19242
0.19696,0.2694,0.20998,0.26909,0.286,0.33066,0.31122,0.45263,0.58976,0.2109,0.59502,0.44425,0.46328,0.33272,0.25299,0.22022,0.17154
0.39757,0.35125,0.20864,0.2891,0.44223,0.67221,0.49463,0.62614,0.51613,0.11919,0.29272,0.30697,0.43678,0.54188,0.38791,0.30027,0.19988
0.22675,0.22908,0.10003,0.16195,0.25671,0.36619,0.3078,0.31678,0.37307,0.11581,0.23372,0.30475,0.41579,0.42975,0.3598,0.4661,0.29594
0.28693,0.38485,0.14562,0.19058,0.26648,0.41891,0.3561,0.59589,0.38569,0.089603,0.23908,0.19502,0.27664,0.28879,0.24526,0.14937,0.11068
0.3003,0.29505,0.12979,0.22906,0.52563,0.8063,0.65073,0.49486,0.3899,0.11221,0.23563,0.27188,0.48371,0.73318,0.3981,0.40904,0.20615
0.094833,0.10874,0.086082,0.12931,0.34947,0.60344,0.56878,0.60845,0.64025,0.13884,0.21073,0.20302,0.2529,0.41419,0.28531,0.42589,0.29475
0.071125,0.10079,0.072137,0.078818,0.12327,0.29226,0.30049,0.33105,0.41164,0.11221,0.16743,0.15238,0.22916,0.41739,0.2565,0.38759,0.19212
0.19939,0.24679,0.081523,0.10129,0.17046,0.28883,0.27561,0.44863,0.5007,0.10503,0.15211,0.18658,0.18332,0.24348,0.19888,0.23516,0.14439
0.4079,0.4325,0.19844,0.24538,0.34418,0.54384,0.63854,0.87043,0.831,0.29649,0.4,0.31408,0.36499,0.33181,0.34821,0.43164,0.40095
0.22736,0.27428,0.1255,0.19212,0.39015,0.49112,0.29854,0.28653,0.27489,0.068681,0.15057,0.21191,0.3153,0.36979,0.31799,0.36346,0.26999
0.18967,0.18754,0.11022,0.081589,0.10252,0.13352,0.34537,0.42865,0.48527,0.1604,0.21686,0.20924,0.20652,0.22929,0.25404,0.30142,0.2497
0.19514,0.16799,0.10673,0.10191,0.091945,0.26819,0.50634,0.66553,0.71669,0.16399,0.2364,0.1968,0.2159,0.29565,0.27056,0.39717,0.27745
0.15502,0.1967,0.054438,0.094828,0.22295,0.31404,0.33317,0.5879,0.49158,0.12405,0.14138,0.1586,0.24406,0.28513,0.27196,0.3604,0.25119
0.08693,0.098351,0.056315,0.060653,0.12327,0.32722,0.42341,0.55137,0.45302,0.073753,0.11188,0.14438,0.24406,0.25309,0.27547,0.4864,0.26283
0.19149,0.13684,0.0952,0.086823,0.20179,0.35244,0.58049,0.72032,0.63534,0.12933,0.18084,0.16037,0.22474,0.22197,0.2558,0.32631,0.27088
0.25106,0.23335,0.1188,0.12131,0.15989,0.33352,0.37122,0.48858,0.63815,0.21112,0.27203,0.30076,0.28713,0.29611,0.26247,0.48679,0.27416
0.17386,0.15027,0.088764,0.10283,0.15338,0.32951,0.45073,0.55822,0.69074,0.26183,0.28659,0.36695,0.2667,0.30755,0.32396,0.59441,0.35113
0.050456,0.069029,0.04827,0.028325,0.024003,0.026934,0.025854,0.04395,0.057504,0.038462,0.055939,0.05331,0.042518,0.022426,0.010541,0.022214,0.020286
0.044985,0.14905,0.031644,0.023399,0.038649,0.068195,0.054634,0.055365,0.14867,0.0541,0.042912,0.065749,0.053009,0.057666,0.033029,0.042512,0.059666
0.034043,0.081246,0.046393,0.024323,0.019121,0.039542,0.060976,0.12957,0.169,0.034235,0.051724,0.048867,0.043622,0.02151,0.035137,0.049023,0.044153
0.10699,0.15577,0.048538,0.048337,0.054109,0.066476,0.096585,0.18607,0.18022,0.06213,0.069732,0.066637,0.071784,0.054005,0.042516,0.080429,0.064737
0.15258,0.063531,0.017967,0.023091,0.039056,0.083668,0.04878,0.042237,0.1108,0.091293,0.16054,0.1506,0.10823,0.081922,0.036191,0.053236,0.081146
0.089362,0.12706,0.052025,0.026786,0.022376,0.034384,0.060976,0.10959,0.14727,0.06847,0.11801,0.07952,0.057427,0.041648,0.063598,0.059747,0.068019
