0.63433,0.41046,1,0.6972,0.68703,0.74533,0.77634,0.71795,0.69075,0.34031,0.49047,0.48847,0.56566,0.49829,0.47745,0.41947,0.68086,0.48902,0.53262,0.30387,0.52381,0.51753,0.64176,1,0.78927,0.66116,0.60473,0.78481,0.41107,0.41705,0.57866,0.66971,0.3589,0.36404,0.56996,0.59109,0.77497,0.52187,0.36227,0.41488,0.12895,0.50667,0.97977,0.5244,0.55209,0.60643,0.67673,0.56022,0.6459,0.72722,0.45319,0.37491,0.47971,0.49561,0.24876,0.40741,0.54446,0.6543,0.58206,0.59826,0.44939,0.43221,0.61494,0.59426,0.461,0.53829,0.5544,0.59103,0.48984,0.49906,0.37441,0.46973,0.38243,0.45133,0.45904,0.43413,0.80263,0.67516,0.59063,0.49422
0.95605,0.74044,0.17647,0.29065,0.24559,0.19315,0.070459,0.086464,0.56306,0.49416,0.34619,0.52537,0.41448,0.41068,0.26509,0.31049,0.65062,0.68155,0.68509,0.55649,0.67063,0.63815,0.087912,0.042807,0.61814,0.58452,0.73536,0.82753,0.50264,0.50885,0.18331,0.19044,0.55095,0.53668,0.58711,0.58716,0.84543,0.83156,0.22901,0.2641,0.50684,0.58185,0.31647,0.26636,0.39317,0.43847,0.53306,0.32867,0.625,0.70012,0.23188,0.26591,0.33246,0.36575,0.27183,0.35855,0.46853,0.57976,0.6524,0.63963,0.47969,0.46828,0.43335,0.36148,0.4371,0.40315,0.3577,0.36411,0.26164,0.30193,0.32173,0.35402,0.4,0.47139,0.56569,0.542,0.084737,0.047976,0.050531,0.15873
0.77778,0.32797,0.86124,0.62243,0.58501,0.70016,0.78345,0.93739,0.56775,0.26777,0.26083,0.47673,0.41704,0.46133,0.35392,0.33996,0.26303,0.49634,0.2723,0.34623,0.48016,0.52875,0.55311,0.36211,0.5696,0.46732,0.52252,0.70253,0.38933,0.39934,0.54856,0.58819,0.28219,0.3166,0.33059,0.35452,0.66719,0.6247,0.22209,0.2666,0.036316,0.48754,0.44476,0.43977,0.47145,0.4867,0.70939,0.55245,0.63246,0.64932,0.37524,0.31565,0.50458,0.44542,0.19989,0.26005,0.4016,0.57436,0.48828,0.49211,0.50484,0.40547,0.59433,0.49344,0.36753,0.46171,0.58747,0.58326,0.36787,0.40487,0.42145,0.37778,0.34595,0.37227,0.30835,0.30504,0.62842,0.55822,0.48737,0.39244
0.78441,0.48089,0.47511,0.75234,0.72166,0.79595,0.72334,0.6613,0.54627,0.48832,0.87435,0.45786,0.61563,0.66461,0.52741,0.4976,0.45205,0.54758,0.24168,0.19351,0.2209,0.2791,0.32821,0.33333,0.43934,0.50188,0.64414,1,0.53426,0.47607,0.54788,0.69361,0.61702,0.57088,0.21193,0.33159,0.51945,0.53132,0.22861,0.4693,0.46316,0.41904,0.40672,0.46625,0.65274,0.61918,0.5502,0.45532,0.57575,0.65271,0.46612,0.4316,0.59162,0.56274,0.24986,0.40898,0.48052,0.58552,0.53224,0.48013,0.49581,0.57649,0.77463,0.75328,0.38229,0.54129,0.67711,0.70578,0.56721,0.55459,0.36218,0.459,0.57432,0.64189,0.49304,0.46773,0.63579,0.55672,0.59136,0.50014
0.62935,0.34809,0.56259,0.75514,0.62343,0.68925,0.70006,0.66965,0.59586,0.57352,0.32626,0.45367,0.46381,0.49555,0.41638,0.41947,0.57939,0.60908,0.4494,0.35251,0.51058,0.49649,0.39927,0.29544,0.53001,0.55447,0.72748,0.74684,0.48419,0.49902,0.45622,0.44835,0.45969,0.40044,0.40672,0.39646,0.60831,0.67553,0.19845,0.32102,0.48579,0.55294,0.6297,0.49792,0.49205,0.53548,0.65224,0.48019,0.61493,0.68196,0.36859,0.37271,0.36453,0.38959,0.28885,0.45154,0.48501,0.62441,0.53693,0.53566,0.42231,0.45522,0.54346,0.58197,0.50738,0.53979,0.62924,0.62209,0.37967,0.38553,0.4572,0.55249,0.4277,0.45369,0.50927,0.40495,0.67158,0.6087,0.64811,0.43502
0.70813,0.51408,0.61916,0.67944,0.66247,0.76869,0.77634,0.72153,0.59898,0.44255,0.38042,0.54465,0.49007,0.51472,0.33935,0.32419,0.51094,0.55124,0.31558,0.32688,0.65079,0.46143,0.60586,0.50175,0.88123,0.70098,0.72072,0.78639,0.4664,0.43607,0.55335,0.62614,0.40202,0.39879,0.48971,0.63761,0.21767,0.4474,0.24694,0.22866,0.44579,0.34698,0.53622,0.5161,0.58505,0.6286,0.78694,0.60295,0.45485,0.66841,0.37916,0.28018,0.51309,0.48181,0.31411,0.39322,0.4985,0.66547,0.52052,0.50789,0.53127,0.47201,0.60464,0.55164,0.4111,0.55931,0.41775,0.45643,0.48393,0.49969,0.54563,0.50805,0.35068,0.49499,0.34467,0.30858,0.77632,0.67266,0.5877,0.46828
0.77446,0.78169,0.18778,0.39346,0.76196,0.71262,0.17065,0.34287,0.61109,0.648,0.11612,0.29015,0.56438,0.62355,0.22415,0.23029,0.53681,0.51061,0.1518,0.11245,0.24074,0.29593,0.17436,0.10947,0.69221,0.60556,0.57207,0.55222,0.37681,0.52721,0.2264,0.20801,0.56047,0.66133,0.062414,0.030144,0,0.33865,0.03423,0,0.56211,0.59297,0.39093,0.27882,0.21719,0.44623,0.21959,0.11189,0.53134,0.65517,0.35723,0.22458,0.44306,0.4473,0.10379,0.10875,0.39411,0.36622,0.33822,0.3092,0.54159,0.55037,0.43593,0.45,0.53408,0.55105,0.50131,0.4038,0.50885,0.46351,0.19285,0.28429,0.54459,0.55398,0.24575,0.11936,0.51316,0.78511,0.50897,0.30138
0.85655,0.56237,0.38235,0.50374,0.70718,0.77103,0.51261,0.49553,0.5002,0.5,0.30069,0.37233,0.45612,0.49144,0.34906,0.32351,0.12933,0.5022,0.15379,0.12186,0.40873,0.53717,0.3707,0.30807,0.42146,0.4876,0.73086,0.7057,0.3946,0.47672,0.39945,0.41954,0.58903,0.43795,0.16804,0.21625,0.59779,0.59811,0.19519,0.39291,0.43895,0.58541,0.45973,0.54258,0.43967,0.48725,0.28735,0.1453,0.49552,0.52555,0.39914,0.36759,0.38285,0.40966,0.16035,0.13948,0.38511,0.50234,0.28605,0.32444,0.4481,0.49316,0.46877,0.58934,0.48138,0.40616,0.43255,0.49353,0.4118,0.42608,0.17498,0.29962,0.43176,0.44248,0.3323,0.23873,0.63947,0.17841,0.48261,0.415
0.65755,0.34708,0.43213,0.8028,0.56486,0.64875,0.6658,0.6136,0.39555,0.43038,0.2864,0.76897,0.50993,0.55305,0.44344,0.38314,0.40111,0.43887,0.16844,0.16893,0.20767,0.20617,0.36923,0.26596,0.2235,0.4027,0.61599,0.62975,0.43281,0.41902,0.54241,0.51089,0.44737,0.45339,0.23045,0.23067,0.64669,0.71572,0.13284,0.32401,0,0,0.46338,0.70405,0.47263,0.51996,0.48,0.24087,0.47388,0.37069,0.81434,0.30358,0.33442,0.43036,0.18122,0.24586,0.34416,0.46741,0.32649,0.3288,0.33849,0.41169,1,0.5877,0.4603,0.51426,0.6275,0.56083,0.41377,0.42795,0.30198,0.37471,0.37838,0.46431,0.30448,0.26348,0.51105,0.36832,0.56756,0.58838
0.66335,0.38934,0.52187,0.8,0.55164,0.61215,0.64512,0.61717,0.56814,0.35054,0.15858,0.32243,0.42473,0.44832,0.37058,0.33722,0.49224,0.52709,0.13915,0.10565,0.57011,0.57924,0.52601,0.4407,0.30268,0.4861,0.62613,0.6519,0.37681,0.39213,0.41792,0.48138,0.41713,0.40485,0.30864,0.28113,0.6183,0.57683,0.13529,0.31203,0.32526,0.40658,0.42129,0.37279,0.44026,0.4939,0.37469,0.34654,0.4903,0.60776,0.2687,0.25969,0.41558,0.43915,0.22515,0.28842,0.41109,0.55672,0.23271,0.3043,0.34365,0.41294,0.51384,0.46311,0.57133,0.57583,0.58312,0.59448,0.40328,0.43606,0.33208,0.39923,0.44527,0.53097,0.42272,0.35102,0.69947,0.63018,0.56756,0.41669
0.74378,0.57847,0.54751,0.78879,0.67569,0.79595,0.94376,0.85808,0.56619,0.35248,0.2682,0.41929,0.50737,0.57221,0.38931,0.25017,0.49821,0.50293,0.37284,0.26621,0.65476,0.82749,1,0.59298,0.69987,0.56273,0.81306,0.92247,0.41502,0.43148,0.77018,0.7702,0.40649,0.46387,0.63032,0.58126,0.47476,0.14716,0.2392,0.27509,0.18316,0.45596,0.48401,0.52129,0.63508,0.61142,0.81959,0.72416,0.63321,0.6992,0.41011,0.34016,0.54777,0.43664,0.33608,0.47124,0.47053,0.6597,0.54338,0.5313,0.53127,0.52177,0.61108,0.60738,0.72453,0.54054,0.5396,0.59448,0.49508,0.50905,0.40169,0.49119,0.35135,0.47257,0.34776,0.30327,0.73368,0.62719,0.57415,0.45221
0,0.094567,0.42609,0.82243,0.58186,0.67835,1,0.58736,0.67357,0.7629,0.7214,0.57358,0.5016,0.61807,0.60444,0.69842,0.04815,0.70827,0.62716,1,0.47354,0.41515,0.59414,0.52,0.75351,0.64763,0.56194,0.66614,0.59618,0.59344,0.62996,0.64371,0.64502,0.48042,0.53909,0.66383,0.41115,0.0987,0.30318,0.35846,0.39842,0.17037,0.57062,0.60955,0.41789,0.50055,0.52571,0.46542,0.73246,0.77956,0.66314,0.40051,0.53272,0.46048,0.71829,1,0.59441,0.70184,0.55451,0.55035,0.54545,0.51928,0.55505,0.48934,0.80745,0.64039,0.50566,0.50647,0.28721,0.335,0.97366,0.88736,0.61149,0.6649,0.59428,0.5473,0.87053,0.8091,0.57781,0.72174
0.73466,0.42656,0.52036,0.68318,0.47985,0.46885,0.57983,0.53846,0.50918,0.46251,0.39471,0.52537,0.35234,0.34908,0.34629,0.34544,0.43852,0.61713,0.50466,0.38441,0.56349,0.52314,0.32088,0.30526,0.32056,0.44853,0.73423,0.77057,0.49341,0.48131,0.42544,0.4364,0.37178,0.31605,0.40672,0.43644,0.68402,0.67553,0.56316,0.27808,0.46263,0.57874,0.40389,0.7918,0.32372,0.40022,0.64571,0.47475,0.60299,0.6835,0.33451,0.36869,0.30236,0.31179,0.30313,0.44444,0.51548,0.59993,0.66178,0.60533,0.32882,0.41418,0.48938,0.46475,0.20098,0.35285,0.46649,0.46419,0.25705,0.28696,0.42145,0.50575,0.3,0.39587,0.61901,0.53316,0.49737,0.49175,0.59832,0.58162
0.64013,0.44165,0.41629,0.35794,0.68325,0.69548,0.69748,0.63983,0.45334,0.32814,0.19151,0.37275,0.55798,0.54209,0.43095,0.42563,0.35296,0.40849,0.26631,0.19665,0.23413,0.20757,0.42784,0.19158,0.36143,0.33959,0.59797,0.76582,0.38472,0.37377,0.32353,0.39213,0.43617,0.44512,0.34431,0.2464,0.59727,0.5331,0.17074,0.0049925,0.40053,0.36432,0.40348,0.5758,0.52266,0.52772,0.53388,0.25719,0.51978,0.59083,0.27771,0.38369,0.4051,0.43413,0.21087,0.17415,0.37213,0.30645,0.45545,0.46598,0.41199,0.47637,0.62138,0.83033,0.47084,0.37763,0.58573,0.71613,0.36984,0.40611,0.29821,0.36935,0.45203,0.57463,0.40031,0.39965,0.55632,0.55522,0.48883,0.44347
0.7471,0.37928,0.4736,0.68224,0.72418,0.8053,0.65546,0.69767,0.59938,0.53651,0.63562,0.55975,0.56694,0.54415,0.51214,0.47087,0.50418,0.64934,0.40013,0.31224,0.36772,0.3899,0.45201,0.37123,0.58748,0.571,0.75225,0.7769,0.55995,0.55541,0.57934,0.62544,0.61926,0.56757,0.41838,0.42333,0.66982,0.5331,0.20293,0.30404,0.55053,0.63034,0.42736,0.54309,0.52619,0.57206,0.53143,0.36519,0.6041,0.67765,0.45515,0.72458,0.48953,0.51255,0.24492,0.36091,0.58142,0.69644,0.46073,0.49265,0.51064,0.51182,0.55119,0.54754,0.45257,0.44595,0.5953,0.53926,0.44918,0.48971,0.36218,0.459,0.62027,0.60236,0.45054,0.43324,0.61053,0.64968,0.62102,0.64026
0.74959,0.28672,0.43967,0.69439,0.64861,1,0.63284,0.67621,0.48262,0.28335,0.25433,0.38952,0.44202,0.44764,0.40944,0.44483,0.46637,0.49744,0.24767,0.19822,0.31878,0.41655,0.29744,0.2414,0.41762,0.51991,0.75225,0.7769,0.36957,0.49508,0.2435,0.32326,0.48488,0.41644,0.18107,0.26212,0.60358,0.44326,0.39487,0.23015,0.51526,0.61833,0.47835,0.55296,0.32666,0.48226,0.23837,0.25719,0.5041,0.6955,0.46024,0.40673,0.45746,0.44166,0.18067,0.19779,0.499,0.61865,0.60082,0.43604,0.47389,0.54664,0.54153,0.63689,0.58117,0.54505,0.65535,0.66954,0.45508,0.43169,0.30856,0.39923,0.45541,0.48319,0.42272,0.35809,0.69158,0.65267,0.72574,0.50493
0.81426,0.54326,0.47662,0.6972,0.63854,0.71262,0.65482,0.65236,0.50644,0.46203,0.25997,0.39203,0.50224,0.53593,0.48439,0.47224,0.50895,0.52782,0.25499,0.21339,0.46561,0.36045,0.50623,0.39579,0.49936,0.53494,0.69482,0.36867,0.50725,0.4459,0.56293,0.57695,0.49944,0.46222,0.31413,0.30603,0.52787,0.61643,0.14018,0.2691,0.42895,0.48621,0.59571,0.49221,0.55739,0.59368,0.53469,0.39938,0.58545,0.63147,0.6322,0.3782,0.45223,0.48306,0.23558,0.3617,0.48152,0.59417,0.42497,0.41535,0.47002,0.48818,0.60206,0.54426,0.58187,0.57658,0.70757,0.70147,0.43934,0.46475,0.3396,0.42912,0.45,0.53097,0.4289,0.36428,0.67895,0.57071,0.8561,0.41021
0.76866,0.53622,0.46757,0.76168,0.66688,0.74611,0.64835,0.67024,0.39321,0.37634,0.16768,0.3501,0.53427,0.55441,0.47051,0.47704,0.48229,0.51208,0.19374,0.16318,0.70503,0.65077,0.41905,0.48772,0.58621,0.53193,0.71171,0.73576,0.43874,0.41377,0.487,0.50246,0.5084,0.49972,0.28944,0.31651,0.59779,0.53132,0.14099,0.21068,0.41947,0.4782,0.48847,0.44912,0.49735,0.5643,0.4049,0.25952,0.56828,0.65363,0.4481,0.31383,0.45484,0.46173,0.19385,0.26714,0.45704,0.59669,0.42438,0.40501,0.39136,0.46269,0.49453,0.48197,0.60155,0.57057,0.5631,0.56169,0.42426,0.44978,0.21919,0.29119,0.46622,0.52566,0.36321,0.28382,0.72526,0.6047,0.64885,0.36989
0.71061,0.1831,0.49623,0.67757,0.62469,0.71573,0.55721,0.75373,0.49317,0.45618,0.4766,0.4566,0.45356,0.50992,0.34559,0.34681,0.54278,0.57723,0.37483,0.27615,0.6336,0.65919,0.37143,0.29263,0.40741,0.50563,0.60923,0.65823,0.52569,0.5541,0.5643,0.52776,0.47256,0.47821,0.41838,0.38729,0.58412,0.58865,0.30033,0.1333,0.44632,0.60098,0.50506,0.47612,0.44144,0.56098,0.44653,0.41026,0.61642,0.4609,0.45985,0.50768,0.3822,0.42597,0.24767,0.28605,0.55345,0.63846,0.57268,0.55906,0.41393,0.39055,0.4707,0.43443,0.30991,0.2485,0.40557,0.40897,0.33574,0.36681,0.32173,0.40613,0.59662,0.52625,0.51082,0.43855,0.79421,0.68616,0.76346,0.51311
0.65672,0.37123,0.43665,0.54019,0.58753,0.62227,0.46283,0.68098,0.43499,0.41042,0.35442,0.56939,0.44907,0.4846,0.4372,0.3523,0.5185,0.57138,0.29427,0.24111,0.52513,0.47546,0.38095,0.2814,0.41252,0.47408,0.57432,0.60759,0.38406,0.44,0.37141,0.44413,0.41321,0.42967,0.31139,0.29489,0.66667,0.19326,0.082722,0.18273,0.44421,0.55427,0.38486,0.59865,0.37964,0.4551,0.41469,0.1756,0.59254,0.50431,0.36624,0.49707,0.3822,0.42472,0.19605,0.36328,0.43107,0.48109,0.44842,0.411,0.43005,0.49316,0.52608,0.54426,0.54743,0.51426,0.58573,0.59707,0.28,0.31192,0.30574,0.32644,0.46486,0.54277,0.47836,0.41645,0.74,0.70615,0.49725,0.56132
0.73964,0.56036,0.42986,0.76262,0.57116,0.59735,0.649,0.51282,0.26513,0.22931,0.18111,0.33669,0.40359,0.4052,0.32408,0.3427,0.41186,0.48463,0.070573,0.077406,0.39418,0.41234,0.48571,0.34877,0.32567,0.41623,0.60023,0.71044,0.2971,0.27803,0.41792,0.3851,0.44513,0.33149,0.14266,0.16907,0.67403,0.6247,0.12795,0.18422,0.36053,0.43505,0.36584,0.47819,0.40436,0.48226,0.35265,0.22999,0.46045,0.49076,0.84215,0.53584,0.33442,0.32873,0.066447,0.18676,0.36014,0.49586,0.28136,0.25095,0.38104,0.45958,0.56407,0.55,0.45889,0.4542,0.50305,0.57808,0.35869,0.35621,0.20978,0.28582,0.38919,0.4708,0.29907,0.21574,0.45526,0.4028,0.43537,0.3135
0.86318,0.74245,0.38084,0.49065,0.70088,0.77181,0.78862,0.74419,0.6064,0.61782,0.25433,0.39623,0.50993,0.54689,0.42193,0.44277,0.55233,0.60066,0.14381,0.10146,0.33598,0.31276,0.45201,0.33895,0.51469,0.55147,0.68694,0.73418,0.40711,0.41967,0.54241,0.55235,0.46305,0.48593,0.28464,0.30079,0.81546,0.71336,0.30481,0.21817,0.54895,0.62945,0.50587,0.6973,0.54503,0.57927,0.40327,0.21212,0.56194,0.65671,0.36624,0.43416,0.41165,0.4655,0.16584,0.23168,0.52647,0.64602,0.34467,0.34785,0.48936,0.51679,0.53703,0.46311,0.48349,0.49024,0.4691,0.48921,0.41705,0.44479,0.21637,0.31418,0.54122,0.61298,0.38022,0.32803,0.81368,0.76962,0.61516,0.59008
0.71891,0.32495,0.57843,0.80841,0.53967,0.4743,0.49774,0.49493,0.47091,0.21227,0.20927,0.39665,0.37796,0.39288,0.29355,0.29267,0.33943,0.31735,0.20107,0.15743,0.34788,0.29032,0.32015,0.2393,0.37548,0.41773,0.50788,0.49842,0.47892,0.4223,0.42681,0.41462,0.41601,0.39548,0.20645,0.22739,0.72187,0.66548,0.15689,0.16375,0.39316,0.39146,0.43181,0.45794,0.3249,0.44069,0.29388,0.083916,0.43769,0.56589,0.47944,0.35113,0.28141,0.3212,0.15266,0.16785,0.32767,0.10119,0.34584,0.35329,0.31077,0.4005,0.40438,0.36885,0.38018,0.40916,0.45431,0.43313,0.24984,0.29258,0.15804,0.27739,0.34865,0.40531,0.20943,0.19982,0.35737,0.27836,0.53167,0.41556
0.80929,0.7173,0.42081,0.30374,0.72229,0.67368,0.5404,0.36852,0.48887,0.40798,0.17548,0.27673,0.4984,0.58522,0.38862,0.17546,0.45285,0.56406,0.20772,0.14278,0.64021,0.6129,0.44615,0.38807,0.36526,0.5124,0.56194,0,0.48748,0.61311,0.35636,0.4603,0.53471,0.71594,0.27915,0.24771,0.4632,0.65957,0.26039,0.27459,0.51158,0.43861,0.39093,0.46002,0.402,0.43625,0.36327,0.063714,0.54776,0.74107,0.29338,0.36979,0.44503,0.45232,0.16255,0.24271,0.52398,0.53979,0.3898,0.41372,0.50355,0.41542,0.46233,0,0.461,0.37087,0.4604,0.44435,0.45311,0.42109,0.19661,0.18391,0.50608,0.56283,0.32303,0.18126,0.77474,1,0.46247,0.32027
0.80763,0.49396,0.29412,0.66075,0.62406,0.68224,0.49386,0.5814,0.47638,0.32181,0.35659,0.31992,0.50416,0.47639,0.30604,0.33105,0.38838,0.39531,0.11119,0.083682,0.41799,0.37027,0.31868,0.22246,0.63857,0.52667,0.71847,0.72943,0.40514,0.40459,0.27907,0.37878,0.55711,0.49035,0.10219,0.20511,0.46425,0.55496,0.15892,0.60859,0.40474,0.46797,0.44274,0.75078,0.28664,0.45122,0.19592,0.16239,0.4347,0.59175,0.40619,0.30688,0.40903,0.38959,0.05162,0.11032,0.4031,0.54411,0.23681,0.30267,0.38491,0.45771,0.47521,0.30574,0.49332,0.48724,0.43429,0.44953,0.39738,0.38553,0.093133,0.24061,0.41959,0.5115,0.22257,0.16888,0.71211,0.50475,0.46796,0.41556
