0.85217,0.18191,0.18943,0.71135,0.24016,0.56255,0.5483
0.70317,0,0.36439,0.68465,0.46178,0.58763,0.60836
0.81809,0.091687,0.28489,0.66325,0.32382,0.56448,0.57891
0.8505,0.11205,0.33049,0.64848,0.30838,0.67014,0.4269
0.74558,0.090309,0.28254,0.5938,0.31714,0.82364,0.54236
0.82744,0.199,0.18002,0.40595,0.38522,0.58874,0.68478
0.77583,0.021924,0.40386,0.63462,0.40975,0.55783,0.56752
0.78648,0.11078,0.21491,0.67058,0.32045,0.58053,0.63972
0.80983,0.078502,0.4381,0.79462,0.29566,0.36571,0.53876
0.80184,0.11624,0.27535,0.82556,0.26309,0.62216,0.45353
0.88474,0.18948,0.31107,0.80507,0.21998,0.47371,0.40565
0.77853,0.078531,0.24472,0.72956,0.39165,0.48256,0.62708
0.78352,0.088761,0.25715,0.65485,0.31993,0.64855,0.59507
0.80519,0.13667,0.26147,0.68622,0.29273,0.80148,0.39787
0.73714,0.077023,0.299,0.91638,0.31041,0.52202,0.51716
0.75313,0.11609,0.21053,0.71784,0.27469,0.75889,0.54461
0.91859,0.15591,0.35826,0.58259,0.36143,0.3757,0.50367
0.73793,0.013748,0.36224,0.70793,0.41161,0.61689,0.55185
0.77012,0.020593,0.65565,0.69311,0.45226,0.47532,0.34976
0.78301,0.033454,0.49851,0.79285,0.34872,0.48678,0.44021
0.74283,0.061105,0.29715,0.69783,0.33497,0.56247,0.65776
0.87175,0.1338,0.18956,0.61337,0.53301,0.53594,0.44469
0.77987,0.10644,0.23441,0.71784,0.28973,0.57279,0.62762
0.84508,0.20776,0.17895,0.75055,0.1917,0.6157,0.5053
0.82595,0.15522,0.38096,0.66131,0.12868,0.50549,0.62204
0.6827,0.073849,0.27781,0.71949,0.31206,0.5746,0.72532
0.87882,0.25227,0.14792,0.32615,0.49812,0.64817,0.52507
0.89915,0.24951,0.1498,0.47463,0.35639,0.48792,0.60931
0.94004,0.73246,0.37823,0.38016,0.25699,0.20862,0.2268
0.92118,0.6767,0.38833,0.65782,0.23387,0.12757,0.15126
0.9019,0.60982,0.66525,0.54966,0.12853,0.1489,0.17374
0.91247,0.51646,0.64165,0.62984,0.28165,0.14236,0.097295
0.92528,0.75776,0.33126,0.31818,0.34082,0.12544,0.30295
0.89356,0.55814,0.75122,0.42979,0.20149,0.024493,0.30012
0.93462,0.70629,0.45145,0.43463,0.28324,0.18953,0.15005
0.92113,0.68659,0.54501,0.45332,0.21616,0.20997,0.13301
0.69873,0.98077,0.54989,0.46778,0.10923,0.14451,0.21365
0.89794,0.76975,0.44944,0.46515,0.13255,0.26826,0.16537
0.86476,0.82632,0.48701,0.38805,0.12518,0.13362,0.2839
0.88415,0.81867,0.38233,0.48891,0.18318,0.18217,0.1902
0.89277,0.68766,0.65048,0.43522,0.12357,0.16107,0.20378
0.76559,0.81844,0.57305,0.080011,0.31525,0.534,0.15124
0.81928,0.81796,0.62634,0.46232,0.16905,0.178,0.10686
0.7973,0.89179,0.55842,0.42405,0.18628,0.10745,0.18164
0.90931,0.78349,0.39652,0.3745,0.16929,0.26346,0.22904
0.80843,0.79748,0.63954,0.20522,0.060183,0.23393,0.38486
0.88375,0.78673,0.46606,0.36284,0.078779,0.33281,0.22953
0.84452,0.75517,0.68799,0.41592,0.1575,0.062911,0.22295
0.81041,0.65766,0.72563,0.62301,0.36359,0,0.052013
0.88724,0.78655,0.49584,0.41538,0.14009,0.22964,0.18609
0.81275,0.7088,0.81753,0.37957,0.16922,0.12083,0.18248
0.83575,0.80398,0.61198,0.4593,0.23984,0.029258,0.16954
0.86488,0.78609,0.59769,0.35969,0.18212,0.19086,0.17183
0.80129,0.7608,0.77133,0.41268,0.17378,0.14121,0.13419
0.89903,0.74253,0.56441,0.38095,0.23843,0.11007,0.20079
0.80389,0.88466,0.55207,0.4371,0.1775,0.11262,0.17865
0.63319,0.88455,0.84773,0.38511,0.19812,0.0093923,0.24869
0.83187,0.79156,0.66739,0.41552,0.14033,0.1265,0.18414
0.73598,0.87507,0.675,0.20429,0.083626,0.1927,0.37615
0.86397,0.81513,0.53539,0.3531,0.15783,0.12058,0.26958
0.6458,0.80647,0.81859,0.61248,0.32474,0.082824,0
0.80142,0.76306,0.74377,0.25767,0.049345,0.23727,0.30753
0.74287,0.92191,0.57239,0.48358,0.2548,0.13944,0.079562
0.89942,0.73351,0.56471,0.33869,0.13273,0.27039,0.20883
0.86122,0.70422,0.72881,0.30088,0.17508,0.13959,0.24619
0.85398,0.64281,0.76747,0.49749,0.13883,0.16255,0.13883
0.78423,0.92467,0.48527,0.46148,0.19865,0.06746,0.21221
0.34145,0.88284,0.94219,0.62979,0.21489,0.16406,0.20436
0.78872,0.79042,0.76121,0.39862,0.19692,0.10327,0.14812
0.68714,0.88676,0.79231,0.26505,0.16742,0.13073,0.25826
0.9085,0.75942,0.44161,0.48052,0.17749,0.2024,0.17037
0.70157,1,0.50115,0.43884,0.18455,0.10863,0.22087
0.88174,0.70786,0.59842,0.14351,0.40163,0.16906,0.25307
0.32613,0.83627,1,0.54473,0.39399,0.07797,0.21718
0.80564,0.81825,0.6895,0.39231,0.13384,0.12551,0.19503
0.86097,0.80075,0.58123,0.37236,0.15747,0.12786,0.23007
0.28191,0.80419,0.98256,0.58743,0.1548,0.11142,0.44725
0.25984,0.95107,0.84048,0.26332,0.39285,0.27944,0.39089
0.18439,0.86658,0.88154,0.33796,0.52874,0.22069,0.41426
0.12665,0.28573,0.37605,0.76606,0.76433,0.70059,0.61981
0.12455,0.28746,0.4257,0.75551,0.85766,0.68006,0.53058
0.18754,0.17149,0.64573,0.60944,0.82613,0.65292,0.5589
0.12389,0.28768,0.4056,0.71229,0.79993,0.65645,0.64548
0.097393,0.39467,0.29377,0.77055,0.78938,0.63068,0.63695
0.10705,0.30521,0.47319,0.63922,0.80973,0.67871,0.6281
0.13892,0.59151,0.83248,0.81955,0.75552,0.14286,0.28492
0.1692,0.80473,0.13683,0.47924,0.84743,0.38498,0.62058
0.050117,0.61965,0.43659,0.9096,0.76879,0.44989,0.37809
0.011053,0.60261,0.56426,0.71467,0.76131,0.44866,0.50537
0.059715,0.42985,0.51104,0.82376,0.8084,0.64357,0.40084
0.19388,0.97089,0.413,0.43606,0.23226,0.46203,0.65092
0.054969,0.4049,0.51386,0.85438,0.77089,0.54536,0.5072
0.04107,0.42022,0.51933,0.69769,0.74806,0.61001,0.60192
0.10081,0.29517,0.49024,0.80931,0.72002,0.73883,0.51951
0.08116,0.86298,0.65891,0.59679,0.5356,0.20442,0.52199
0.11025,0.33687,0.56101,0.67395,0.91816,0.41477,0.60017
0.013899,0.70201,0.60472,0.64844,0.73251,0.47122,0.42465
0.091708,0.35117,0.50184,0.80063,0.88112,0.58323,0.4579
0,0.58376,0.59382,0.71221,0.63872,0.52573,0.55586
0.088016,0.30231,0.6643,0.74454,0.76801,0.62055,0.48777
0.083283,0.34481,0.52487,0.85191,0.79357,0.62341,0.45323
0.034155,0.45459,0.59029,0.83777,0.72673,0.56182,0.45421
0.15887,0.26049,0.43557,0.88791,0.87584,0.5883,0.45388
0.073057,0.53739,0.60671,0.82163,0.74552,0.66974,0.22528
0.14781,0.3726,0.48376,0.89213,0.88001,0.65719,0.25313
0.11535,0.5364,0.61292,0.9784,0.77245,0.39931,0.21936
0.13013,0.49373,0.46123,0.93578,0.8356,0.61236,0.19844
0.10982,0.32183,0.47209,0.89443,0.83601,0.51309,0.50118
0.16752,0.25638,0.54535,0.90131,0.81731,0.66925,0.33317
0.15241,0.45256,0.52837,0.96235,0.77265,0.65076,0.15873
0.10157,0.48559,0.45941,0.92062,0.87652,0.2624,0.48145
0.027158,0.59023,0.80321,0.69207,0.6275,0.40113,0.46152
0.03119,0.64166,0.39618,0.79413,0.77111,0.57594,0.41093
0.03045,0.63853,0.65716,0.45482,0.75035,0.61132,0.46895
0.031235,0.55254,0.83119,0.66801,0.57129,0.42844,0.51673
0.36469,0.079677,0.74932,0.88381,0.77983,0.39151,0.35789
0.0077614,0.63125,0.46522,0.71561,0.69221,0.50363,0.57328
0.017013,0.69777,0.74845,0.62699,0.58747,0.46465,0.44377
0.11056,0.83425,0.84223,0.45377,0.48482,0.27086,0.4738
0.16137,0.24536,0.41524,0.97244,0.72558,0.61285,0.51397
0.14925,0.3361,0.3756,0.97662,0.86065,0.52927,0.41841
0.14524,0.46718,0.51234,1,0.87869,0.25518,0.34271
0.10747,0.51442,0.34421,0.60942,0.92708,0.79389,0.36133
0.026648,0.69587,0.59234,0.61557,0.78893,0.52028,0.37208
0.039288,0.42829,0.55126,0.73455,0.79338,0.57779,0.52767
0.094123,0.34156,0.47248,0.66336,0.87708,0.60025,0.59171
0.042329,0.77408,0.64806,0.74139,0.64988,0.32882,0.3725
0.23813,0.26157,0.44625,0.88438,0.89656,0.72159,0.23534
0.10137,0.88913,0.65021,0.72755,0.55701,0.23216,0.33296
0.064314,0.44326,0.35311,0.70385,0.7976,0.65747,0.60638
0.10967,0.34944,0.41073,0.83929,0.88552,0.61391,0.45459
0.09234,0.64726,0.60427,0.78075,0.86171,0.1418,0.41944
0.030522,0.55469,0.53471,0.7494,0.84502,0.47349,0.44366
0.047461,0.46411,0.55209,0.58261,0.85754,0.64759,0.50179
0.12102,0.27369,0.46254,0.78278,0.77531,0.74712,0.51212
0.080818,0.37014,0.47009,0.92964,0.74615,0.52583,0.52003
0.10167,0.84118,0.7694,0.66897,0.57365,0.22601,0.32471
0.11281,0.58908,0.35601,0.80042,0.93494,0.5943,0.25172
0.014779,0.5359,0.51507,0.68209,0.76246,0.61725,0.51254
0.049774,0.50653,0.35938,0.66099,0.79319,0.72623,0.5406
0.089913,0.5223,0.48946,0.92691,0.84274,0.49723,0.28115
0.038971,0.5731,0.64186,0.7782,0.70574,0.63788,0.29101
0.071612,0.70833,0.65308,0.88721,0.64932,0.35585,0.26289
0.082438,0.36584,0.64023,0.81412,0.796,0.62245,0.36757
0.14517,0.46034,0.53496,0.53197,0.95195,0.20794,0.69091
0.051,0.41471,0.59944,0.79216,0.79618,0.58355,0.43467
0.95876,0.62628,0.11588,0.34264,0.38399,0.3771,0.33671
0.88127,0.59313,0.51194,0.20036,0.013556,0.55611,0.41736
0.93601,0.35157,0.6736,0.44586,0.18169,0.18279,0.41389
0.9372,0.37137,0.67409,0.4078,0.22049,0.14255,0.42157
0.93207,0.5606,0.66199,0.45291,0.14022,0.19352,0.22796
0.92092,0.55541,0.65174,0.49688,0.061445,0.28849,0.21138
0.98467,0.57701,0.43073,0.39828,0.25035,0.26943,0.23773
0.89822,0.70453,0.47096,0.17276,0.14482,0.27858,0.43728
0.91436,0.74213,0.22078,0.21858,0.34206,0.42227,0.28487
0.92888,0.27149,0.49893,0.76818,0.32533,0.19674,0.26343
0.921,0.48108,0.70106,0.31422,0.095358,0.34572,0.32927
0.96665,0.34566,0.52201,0.61672,0.19575,0.29551,0.27295
0.94225,0.72418,0.28024,0.44542,0.33989,0.21912,0.18693
0.93944,0.69045,0.47907,0.37856,0.1424,0.21171,0.27797
0.95556,0.50179,0.6384,0.30975,0.22978,0.25652,0.28039
0.99019,0.44417,0.32059,0.47227,0.16909,0.34437,0.40835
0.95445,0.60694,0.46918,0.42755,0.26351,0.35771,0.11279
0.91876,0.54454,0.62352,0.5371,0.032223,0.14012,0.34778
0.96349,0.51854,0.54801,0.36804,0.19332,0.13484,0.39758
0.9537,0.55446,0.59883,0.27124,0.3204,0.16647,0.28653
0.83241,0.63254,0.58893,0.19632,0.23287,0.0036943,0.61115
0.93272,0.38931,0.65894,0.37856,0.15548,0.48584,0.24273
0.98785,0.52605,0.45257,0.41299,0.18281,0.26602,0.31282
0.92252,0.56256,0.65994,0.31987,0.13592,0.14608,0.38619
0.9089,0.74473,0.28749,0.16273,0.30414,0.34601,0.36575
0.97016,0.40293,0.59916,0.34374,0.23822,0.28035,0.34628
0.95723,0.34903,0.60304,0.28221,0.28566,0.33179,0.39065
0.86438,0.36499,0.72529,0.70373,0.41509,0.127,0.093092
0.98722,0.49731,0.30129,0.3157,0.255,0.44402,0.35921
0.93148,0.48287,0.54411,0.38505,0.084225,0.16982,0.52325
0.90945,0.68711,0.50294,0.20318,0.11544,0.32734,0.37791
0.94743,0.5758,0.59343,0.24147,0.23557,0.29501,0.27242
0.9466,0.59189,0.53846,0.50875,0.26979,0.216,0.11468
0.99906,0.46219,0.34392,0.46947,0.20799,0.31253,0.35475
0.94923,0.67525,0.42686,0.46246,0.17325,0.12782,0.29368
0.95732,0.5484,0.43796,0.29852,0.11351,0.31189,0.45276
0.9588,0.58572,0.46667,0.45147,0.24698,0.36826,0.11742
0.9176,0.62915,0.52175,0.17803,0.18841,0.21655,0.4582
0.97928,0.46812,0.48498,0.34497,0.16293,0.31885,0.38978
0.95712,0.58921,0.50868,0.47296,0.18223,0.30957,0.15787
0.93939,0.59133,0.63544,0.35887,0.22218,0.20762,0.21064
0.93902,0.58807,0.58768,0.51854,0.15973,0.10204,0.24988
0.9599,0.49113,0.38751,0.67088,0.39913,0.1043,0.17592
0.94471,0.52161,0.66531,0.4175,0.25086,0.15627,0.22024
0.97639,0.34533,0.36186,0.63081,0.26195,0.19033,0.40633
0.96476,0.5043,0.32,0.69178,0.32283,0.23261,0.15961
0.97731,0.35363,0.4968,0.59027,0.33398,0.1666,0.28032
0.93688,0.66945,0.51223,0.39851,0.10629,0.2621,0.25091
0.91504,0.37354,0.61469,0.40874,0.058557,0.57201,0.30501
1,0.47174,0.41291,0.37134,0.26968,0.30686,0.32313
0.97236,0.5247,0.52409,0.45768,0.19822,0.31285,0.19172
0.94408,0.48386,0.59683,0.36593,0.071092,0.27805,0.40989
0.92343,0.41138,0.46291,0.78197,0.40182,0.084853,0.16412
0.98008,0.46533,0.46937,0.2653,0.26353,0.29636,0.40724
0.91795,0.47953,0.40532,0.45432,0.12487,0.70483,0.17457
0.95698,0.48909,0.35739,0.72371,0.22098,0.096379,0.30855
0.92562,0.64865,0.59349,0.34327,0.10552,0.23909,0.28273
0.96368,0.4083,0.39465,0.48066,0.11169,0.27591,0.50644
0.96502,0.4833,0.3758,0.45302,0.085726,0.2764,0.48414
0.97384,0.42515,0.3796,0.49118,0.1736,0.19436,0.49156
0.89537,0.60772,0.41834,0.35489,0.11356,0.083165,0.60495
0.91456,0.4135,0.583,0.35108,0.12182,0.1828,0.57365
0.56235,0.030164,0.23387,0.63203,0.68362,0.74095,0.61244
0.28362,0.25536,0.096567,0.79098,0.82723,0.62188,0.67592
0.18879,0.28778,0.32943,0.51593,0.88168,0.73588,0.66583
0.15346,0.35718,0.31612,0.53852,0.64711,0.80761,0.75986
0.30611,0.30026,0.14288,0.43278,0.81225,0.83632,0.7097
0.29892,0.27248,0.13362,0.52939,0.73852,0.82755,0.74057
0.29958,0.20701,0.19773,0.74832,0.9387,0.50481,0.65797
0.28227,0.24473,0.18743,0.55531,0.91666,0.75739,0.63699
0.23419,0.27348,0.15659,0.75488,0.87638,0.65019,0.6386
0.26315,0.2171,0.29133,0.55025,0.95231,0.65515,0.65592
0.28301,0.2281,0.15363,0.8683,0.86809,0.54574,0.61949
0.32717,0.15877,0.22257,0.60992,0.8547,0.77338,0.63548
0.31382,0.28011,0.11277,0.51939,0.72541,0.80957,0.763
0.31809,0.30049,0.10187,0.47107,0.79891,0.79662,0.73671
0.25533,0.23474,0.20073,0.63215,0.8498,0.73904,0.67279
0.27294,0.27449,0.15845,0.64189,0.59284,0.95532,0.67829
0.25522,0.23868,0.21242,0.62572,0.81845,0.88112,0.58447
0.28362,0.2113,0.20703,0.59244,0.84477,0.78518,0.6599
0.21593,0.21364,0.35486,0.57603,0.75732,0.79326,0.6956
0.28661,0.24187,0.14058,0.63095,0.84544,0.72118,0.69367
0.18829,0.19874,0.39885,0.74807,0.73461,0.81804,0.56827
0.2908,0.28644,0.1261,0.53402,0.73016,0.8306,0.74256
0.29796,0.18331,0.2059,0.6654,0.87502,0.74495,0.61892
0.31401,0.19652,0.13872,0.77419,0.87159,0.68661,0.59715
0.14386,0.31488,0.30191,0.67995,0.84171,0.74172,0.60816
0.29963,0.22987,0.14433,0.61152,0.82473,0.74483,0.7019
0.25465,0.22792,0.20055,0.67938,0.85122,0.79617,0.59919
0.21929,0.34169,0.16489,0.55166,0.85815,0.84881,0.61255
0.17785,0.34469,0.26148,0.51904,0.87849,0.77806,0.64404
0.19442,0.29847,0.29084,0.51516,0.80109,0.77565,0.71375
0.2901,0.2271,0.18958,0.56163,0.85096,0.81992,0.64439
0.17276,0.31652,0.24217,0.64144,0.75083,0.74032,0.7235
0.25359,0.27083,0.14195,0.67963,0.79481,0.67636,0.73564
0.1533,0.35985,0.33512,0.54396,0.58872,0.81788,0.77547
0.26694,0.28603,0.13063,0.63367,0.94216,0.66422,0.64357
0.19681,0.28941,0.28825,0.53642,0.86981,0.78032,0.64781
0.17598,0.28429,0.30347,0.63454,0.80491,0.86628,0.57375
0.22769,0.26655,0.16803,0.73869,0.77099,0.71161,0.69508
0.2433,0.24853,0.16934,0.72157,0.74848,0.75179,0.69576
0.28297,0.28482,0.072559,0.68351,0.78555,0.7203,0.7134
0.28765,0.39488,0.053541,0.45178,0.84121,0.80187,0.69336
0.21506,0.22694,0.26805,0.69967,0.75628,0.72419,0.70442
0.25163,0.32442,0.1201,0.55989,0.77711,0.78525,0.73119
0.3666,0.30214,0.18913,0.30383,0.6941,0.83726,0.79287
0.34518,0.31149,0.2283,0.3306,0.59092,0.81264,0.85444
0.1927,0.45509,0.074756,0.65926,0.93058,0.69578,0.56806
0.44179,0.15676,0.097902,0.58871,0.77558,0.72853,0.71125
0.33646,0.34992,0.030311,0.49584,0.73916,0.7198,0.80403
0.27315,0.25741,0.10282,0.75398,0.78013,0.70924,0.6843
0.26725,0.24772,0.14411,0.71098,0.73506,0.69904,0.74586
0.22082,0.2213,0.31052,0.68938,0.86202,0.83413,0.51316
0.26968,0.23273,0.19159,0.77077,0.79756,0.51202,0.75968
0.14913,0.29137,0.33552,0.66445,0.83185,0.76915,0.59903
0.2605,0.27594,0.1336,0.64553,0.85933,0.8123,0.60583
0.19177,0.33886,0.37694,0.51762,0.47539,0.80104,0.8388
0.29039,0.21035,0.15767,0.81631,0.81534,0.80016,0.52223
0.26268,0.25342,0.18536,0.58964,0.80518,0.71358,0.74518
0.26449,0.28563,0.13949,0.57883,0.88072,0.76212,0.66059
0.2536,0.2547,0.17372,0.67355,0.8956,0.77986,0.57635
0.33807,0.15689,0.22322,0.59113,0.78839,0.7096,0.7378
0.23286,0.29741,0.13424,0.67158,0.76301,0.79239,0.68558
0.28088,0.3047,0.11435,0.53284,0.86697,0.73839,0.70686
0.33433,0.22703,0.19703,0.48438,0.95983,0.65224,0.68531
0.26947,0.24564,0.13186,0.75938,0.70299,0.7153,0.72898
0.14582,0.31936,0.33993,0.60682,0.73807,0.68144,0.75525
0.2826,0.2552,0.11086,0.8298,0.85567,0.75959,0.51029
0.268,0.26116,0.12086,0.7008,0.7864,0.70001,0.71724
0.23992,0.31958,0.13021,0.59916,0.87198,0.70528,0.69483
0.3101,0.23635,0.099574,0.69336,0.81327,0.66813,0.71749
0.34924,0.24358,0.084317,0.55657,0.81653,0.82349,0.66912
0.28185,0.21717,0.15934,0.71323,0.77344,0.695,0.71859
0.12561,0.48169,0.22937,0.52826,0.71311,0.73003,0.74821
0.2729,0.26575,0.15384,0.58377,0.78776,0.72917,0.75245
0.2779,0.2508,0.1108,0.7237,0.76278,0.73089,0.70124
0.15335,0.36501,0.29385,0.51276,0.81913,0.73716,0.7081
0.2972,0.25951,0.20598,0.49208,0.90275,0.60671,0.76146
0.24983,0.24259,0.2531,0.55377,0.7173,0.77976,0.76633
0.25129,0.34371,0.19877,0.41112,0.86592,0.73416,0.73652
0.27409,0.24865,0.15868,0.60228,0.81925,0.78544,0.68376
0.27316,0.35206,0.30028,0.62956,0.8766,1,0.23557
0.16017,0.34923,0.2507,0.61109,0.7196,0.72618,0.75734
0.11858,0.38906,0.33756,0.55944,0.74595,0.68271,0.74912
0.31496,0.1107,0.35075,0.63247,0.85799,0.64721,0.66794
0.23565,0.17421,0.35931,0.64028,0.8371,0.77103,0.6105
0.19273,0.28682,0.28057,0.58653,0.90142,0.76517,0.60728
0.31839,0.22766,0.12937,0.59953,0.82302,0.72004,0.72279
0.37705,0.18571,0.11748,0.59196,0.78518,0.75395,0.71542
0.24779,0.23952,0.17666,0.72679,0.79406,0.69091,0.69856
0.30188,0.25563,0.075638,0.70185,0.80148,0.72506,0.68733
0.23356,0.3514,0.17995,0.45812,0.86796,0.77051,0.69889
0.22726,0.35422,0.1438,0.62119,1,0.63958,0.593
0.23561,0.2838,0.23229,0.54456,0.83769,0.64213,0.77208
0.28546,0.21939,0.13414,0.77503,0.78374,0.69516,0.6738
0.27861,0.22041,0.16124,0.78056,0.86181,0.76325,0.54316
0.29273,0.2953,0.20527,0.39684,0.79486,0.77543,0.76809
0.26187,0.36701,0.084548,0.52917,0.75401,0.74078,0.77897
0.29477,0.22244,0.15992,0.61956,0.8504,0.78523,0.64649
0.26443,0.23602,0.17716,0.63893,0.80034,0.77045,0.68967
0.21785,0.22898,0.26155,0.74635,0.79959,0.83033,0.55399
0.32055,0.30136,0.12746,0.49325,0.88624,0.57072,0.79162
0.29145,0.2421,0.12705,0.683,0.77826,0.66031,0.75353
0.28471,0.21197,0.16619,0.69832,0.8005,0.69142,0.70853
0.24769,0.31325,0.12791,0.61185,0.80334,0.67199,0.76175
0.13568,0.38224,0.24368,0.62902,0.75682,0.74305,0.70231
0.19901,0.30568,0.25374,0.55767,0.91548,0.7389,0.63361
0.27344,0.24579,0.16287,0.62682,0.8744,0.8036,0.6075
0.28638,0.25132,0.16523,0.55907,0.76378,0.76361,0.75533
0.26151,0.24134,0.23223,0.6227,0.59732,0.79774,0.79488
0.43548,0.22542,0.02271,0.55593,0.84989,0.75062,0.66076
0.18643,0.30215,0.24391,0.61277,0.77911,0.74471,0.71837
0.089513,0.50803,0.35753,0.50815,0.67536,0.62182,0.78575
0.29827,0.31949,0.05846,0.56351,0.78257,0.75985,0.74101
0.17454,0.30092,0.2307,0.73486,0.8207,0.66754,0.66962
0.29243,0.20061,0.21867,0.58643,0.84372,0.70863,0.71286
0.1907,0.21959,0.35945,0.67769,0.84571,0.74716,0.59825
0.19782,0.33053,0.21226,0.56427,0.89199,0.71632,0.67259
0.30334,0.2019,0.16465,0.65268,0.82929,0.73039,0.68351
0.15242,0.37893,0.22076,0.62601,0.87972,0.67325,0.66151
0.25665,0.20587,0.22556,0.68018,0.8287,0.74353,0.65515
0.3393,0.34208,0.17946,0.2803,0.78046,0.88759,0.70688
0.27179,0.27232,0.16048,0.56499,0.91857,0.76472,0.62816
0.21112,0.41458,0.17764,0.44059,0.87152,0.67243,0.7458
0.17582,0.25415,0.32914,0.66372,0.82967,0.69596,0.66671
